epoch,accuracy,loss,val_accuracy,val_loss
0,0.5110181570053101,1.3062225580215454,0.1605272740125656,3.702340602874756
1,0.5586909055709839,1.1719515323638916,0.1654636412858963,5.082595348358154
2,0.5754091143608093,1.1375752687454224,0.17189091444015503,3.6952459812164307
3,0.5927454829216003,1.1086136102676392,0.15194545686244965,4.938908576965332
4,0.6047363877296448,1.0836031436920166,0.19664545357227325,3.904947519302368
5,0.6159545183181763,1.0618969202041626,0.1665545403957367,4.138869285583496
6,0.6252636313438416,1.0394164323806763,0.18451818823814392,4.68100643157959
7,0.6345818042755127,1.014939546585083,0.14843636751174927,5.912748336791992
8,0.6442727446556091,0.9883164167404175,0.16127273440361023,5.709947109222412
9,0.6553999781608582,0.9581082463264465,0.1286909133195877,6.214325904846191
10,0.6655727028846741,0.9290030002593994,0.1347181797027588,6.510943412780762
11,0.6789636611938477,0.8909478187561035,0.16326363384723663,4.939471244812012
12,0.6934909224510193,0.8522553443908691,0.16809090971946716,5.428361892700195
13,0.7117999792098999,0.8011994361877441,0.15171818435192108,4.750391483306885
14,0.7281181812286377,0.7494683265686035,0.15708181262016296,6.073278903961182
15,0.7465181946754456,0.6917070150375366,0.15215454995632172,5.407092094421387
16,0.7658091187477112,0.6364009380340576,0.139363631606102,7.045160293579102
17,0.7849090695381165,0.5760351419448853,0.13128182291984558,7.636783599853516
