epoch,accuracy,loss,val_accuracy,val_loss
0,0.48609089851379395,1.3299037218093872,0.3765091001987457,1.7539892196655273
1,0.5421545505523682,1.1957776546478271,0.39168182015419006,2.0834343433380127
2,0.5876727104187012,1.1232718229293823,0.3818454444408417,2.7837798595428467
3,0.6052091121673584,1.0831912755966187,0.40657272934913635,2.457212448120117
4,0.614727258682251,1.0594037771224976,0.36039999127388,3.1615030765533447
5,0.624854564666748,1.0351066589355469,0.37046363949775696,2.8776862621307373
6,0.6335909366607666,1.0148472785949707,0.35982728004455566,3.0077476501464844
7,0.6461454629898071,0.9823797345161438,0.36353635787963867,3.2222678661346436
8,0.6568545699119568,0.9556153416633606,0.35319089889526367,3.362229824066162
9,0.6711454391479492,0.9192914962768555,0.3641090989112854,3.5760281085968018
10,0.684181809425354,0.880483090877533,0.3400000035762787,4.133642196655273
11,0.7002454400062561,0.8368626236915588,0.3521272838115692,4.714299201965332
12,0.7177272439002991,0.7856419682502747,0.3535727262496948,4.0136590003967285
13,0.7362090945243835,0.730743944644928,0.3710818290710449,4.4028778076171875
14,0.759181797504425,0.6662279367446899,0.34786364436149597,4.410079479217529
15,0.7827000021934509,0.5954648852348328,0.3648090958595276,4.255535125732422
