epoch,accuracy,loss,val_accuracy,val_loss
0,0.4770636260509491,1.3970028162002563,0.4234272837638855,1.5652145147323608
1,0.5441908836364746,1.2042016983032227,0.529272735118866,1.3339974880218506
2,0.5729363560676575,1.1425987482070923,0.5388727188110352,1.2723051309585571
3,0.5969363451004028,1.0972670316696167,0.5791817903518677,1.1541229486465454
4,0.6105454564094543,1.0686324834823608,0.5758908987045288,1.2106680870056152
5,0.6206454634666443,1.0449222326278687,0.5460909008979797,1.387163758277893
6,0.6273182034492493,1.026281714439392,0.5678091049194336,1.293528437614441
7,0.6394181847572327,0.9991642832756042,0.5171636343002319,1.8546173572540283
8,0.6507818102836609,0.9689490795135498,0.5683545470237732,1.3060461282730103
9,0.6630908846855164,0.9336457848548889,0.5631181597709656,1.331141710281372
10,0.6779817938804626,0.8941325545310974,0.5558817982673645,1.3943160772323608
11,0.6957908868789673,0.8419157862663269,0.5497999787330627,1.5798276662826538
12,0.7150818109512329,0.783592700958252,0.5390636324882507,2.037278175354004
13,0.7395636439323425,0.7142537832260132,0.5487727522850037,1.7491360902786255
14,0.7607908844947815,0.6429805159568787,0.552045464515686,1.8396925926208496
15,0.7903817892074585,0.5588400363922119,0.5282818078994751,2.618203639984131
16,0.8156363368034363,0.48531803488731384,0.5526818037033081,2.4456193447113037
17,0.8413636088371277,0.4140186309814453,0.546609103679657,2.6308035850524902
18,0.862672746181488,0.353948712348938,0.5556727051734924,2.461538314819336
