epoch,accuracy,loss,val_accuracy,val_loss
0,0.4919727146625519,1.324296474456787,0.30745455622673035,3.104478120803833
1,0.5538091063499451,1.1717888116836548,0.3122999966144562,3.317594051361084
2,0.5759000182151794,1.1285649538040161,0.33270910382270813,2.9191274642944336
3,0.5964727401733398,1.097870111465454,0.3699818253517151,3.0399301052093506
4,0.6103818416595459,1.0686511993408203,0.3810727298259735,2.687563896179199
5,0.6208363771438599,1.0455853939056396,0.40803635120391846,3.0461270809173584
6,0.63026362657547,1.0205515623092651,0.39800000190734863,2.945155620574951
7,0.6430818438529968,0.99128258228302,0.3413636386394501,3.797069549560547
8,0.6533727049827576,0.9616752862930298,0.34000909328460693,3.5323357582092285
9,0.6674727201461792,0.923976480960846,0.38661816716194153,3.526578187942505
10,0.6836727261543274,0.8820640444755554,0.397636353969574,3.393582344055176
11,0.6986454725265503,0.8338586688041687,0.37973636388778687,3.4413959980010986
12,0.7174000144004822,0.7796046137809753,0.3619000017642975,4.177127361297607
13,0.7399181723594666,0.716478168964386,0.35053637623786926,4.064456462860107
14,0.7446363568305969,0.7001579403877258,0.3877909183502197,4.039747714996338
15,0.78329998254776,0.5846091508865356,0.36037272214889526,4.369726657867432
16,0.8059545159339905,0.5176788568496704,0.3638545572757721,4.331820011138916
17,0.8326272964477539,0.44218432903289795,0.3770545423030853,4.371403694152832
18,0.8501091003417969,0.3905164301395416,0.3497818112373352,4.457581520080566
19,0.8718454837799072,0.3320222795009613,0.36554545164108276,4.543581962585449
