epoch,accuracy,loss,val_accuracy,val_loss
0,0.5154181718826294,1.2925262451171875,0.39144545793533325,2.02866792678833
1,0.5623090863227844,1.1576566696166992,0.512536346912384,1.345941424369812
2,0.5887818336486816,1.1133685111999512,0.5871182084083557,1.1353546380996704
3,0.604418158531189,1.082935094833374,0.5439000129699707,1.4879816770553589
4,0.6150727272033691,1.0596139430999756,0.5839727520942688,1.189163327217102
5,0.6237909197807312,1.0400813817977905,0.5526454448699951,1.3596611022949219
6,0.6337090730667114,1.0171394348144531,0.534390926361084,2.000789165496826
7,0.6437181830406189,0.9930709600448608,0.5860545635223389,1.2801579236984253
8,0.6530091166496277,0.9692660570144653,0.5547636151313782,1.7475395202636719
9,0.6651727557182312,0.9411567449569702,0.5688454508781433,1.4973838329315186
10,0.6777545213699341,0.9086080193519592,0.5945909023284912,1.2581887245178223
11,0.6895363926887512,0.877079963684082,0.590363621711731,1.2494901418685913
12,0.706281840801239,0.8285577297210693,0.5895727276802063,1.3342159986495972
13,0.7230181694030762,0.7784603238105774,0.5811272859573364,1.3582770824432373
14,0.7408272624015808,0.7253260612487793,0.5673999786376953,1.7941564321517944
15,0.762536346912384,0.6605914235115051,0.5541636347770691,1.9341986179351807
16,0.7821545600891113,0.5977670550346375,0.5550636649131775,2.307265520095825
17,0.8037272691726685,0.533865213394165,0.5517818331718445,2.406970977783203
