epoch,accuracy,loss,val_accuracy,val_loss
0,0.22840000689029694,2.02537202835083,0.33040907979011536,1.7330894470214844
1,0.3315727412700653,1.748688817024231,0.37451818585395813,1.6324100494384766
2,0.35443636775016785,1.682631015777588,0.3847000002861023,1.5923547744750977
3,0.3654727339744568,1.6509777307510376,0.38904544711112976,1.5754872560501099
4,0.3714090883731842,1.6282165050506592,0.394790917634964,1.5655560493469238
5,0.3804090917110443,1.6076103448867798,0.4000272750854492,1.5352771282196045
6,0.38404545187950134,1.5879122018814087,0.41313636302948,1.5150283575057983
7,0.3898727297782898,1.5704840421676636,0.42052727937698364,1.4966586828231812
8,0.3970727324485779,1.5479077100753784,0.42306363582611084,1.490757942199707
9,0.40243637561798096,1.525633692741394,0.4253999888896942,1.4656599760055542
10,0.40468183159828186,1.5164591073989868,0.41647273302078247,1.4643356800079346
11,0.40849998593330383,1.5060709714889526,0.4300272762775421,1.449860692024231
12,0.4124545454978943,1.4984339475631714,0.42216363549232483,1.4563299417495728
13,0.4139181673526764,1.4912896156311035,0.4292272627353668,1.4491993188858032
14,0.41559091210365295,1.486456274986267,0.43444544076919556,1.4502145051956177
15,0.4184363782405853,1.4813152551651,0.43903636932373047,1.4581865072250366
16,0.4201909005641937,1.475067377090454,0.4435363709926605,1.4456121921539307
17,0.42070910334587097,1.472146987915039,0.43019092082977295,1.4414653778076172
18,0.4214545488357544,1.4663821458816528,0.43770909309387207,1.4478439092636108
19,0.422863632440567,1.4636797904968262,0.444527268409729,1.439640998840332
20,0.42439091205596924,1.4608627557754517,0.44479089975357056,1.4502217769622803
21,0.4275090992450714,1.4558279514312744,0.4413999915122986,1.430220127105713
22,0.42780908942222595,1.4536694288253784,0.43551817536354065,1.4580920934677124
23,0.4295909106731415,1.449568271636963,0.4355818033218384,1.4657241106033325
24,0.4317363500595093,1.4457521438598633,0.4481908977031708,1.4402291774749756
25,0.4323999881744385,1.4420334100723267,0.4434545338153839,1.4501776695251465
26,0.4327181875705719,1.4401872158050537,0.44615453481674194,1.443341612815857
27,0.4334636330604553,1.438319206237793,0.4465909004211426,1.4418927431106567
28,0.4333818256855011,1.4341081380844116,0.4444636404514313,1.4446196556091309
29,0.4354909062385559,1.431662678718567,0.4489727318286896,1.4394220113754272
30,0.43549999594688416,1.430907130241394,0.4452272653579712,1.4447731971740723
31,0.43590909242630005,1.428072214126587,0.4476909041404724,1.4311469793319702
32,0.43665453791618347,1.4251762628555298,0.446981817483902,1.4458506107330322
33,0.4383545517921448,1.4224852323532104,0.44877272844314575,1.438930869102478
34,0.4401181936264038,1.420552134513855,0.44650909304618835,1.4560070037841797
35,0.4397818148136139,1.417945146560669,0.44537273049354553,1.4430980682373047
36,0.4416727125644684,1.4142588376998901,0.4438999891281128,1.455712080001831
