epoch,accuracy,loss,val_accuracy,val_loss
0,0.36462727189064026,1.730454921722412,0.4264181852340698,1.4741286039352417
1,0.4807727336883545,1.3154133558273315,0.4720636308193207,1.4049017429351807
2,0.4969181716442108,1.269087314605713,0.4086727201938629,1.9029055833816528
3,0.50850909948349,1.246418833732605,0.43631818890571594,1.6783555746078491
4,0.5202636122703552,1.2249401807785034,0.3665454685688019,2.2758708000183105
5,0.5301181674003601,1.2109375,0.5022818446159363,1.3543146848678589
6,0.5379636287689209,1.1934596300125122,0.46788182854652405,1.5835607051849365
7,0.5459181666374207,1.1747040748596191,0.5019272565841675,1.3895173072814941
8,0.5546454787254333,1.1597983837127686,0.4940636456012726,1.4275492429733276
9,0.5590454339981079,1.1458491086959839,0.5278545618057251,1.2656806707382202
10,0.5628727078437805,1.1364192962646484,0.4457818269729614,1.87857985496521
11,0.5659909248352051,1.1279765367507935,0.5523727536201477,1.209059238433838
12,0.5687999725341797,1.120722770690918,0.5555272698402405,1.205458402633667
13,0.5693181753158569,1.116815447807312,0.3716999888420105,3.3513386249542236
14,0.5741181969642639,1.1071854829788208,0.550427258014679,1.207181692123413
15,0.5737818479537964,1.1049832105636597,0.5280091166496277,1.3136684894561768
16,0.576236367225647,1.1005560159683228,0.436636358499527,2.054490566253662
17,0.5770272612571716,1.095854640007019,0.5504909157752991,1.259495496749878
18,0.5796363353729248,1.091335654258728,0.5027090907096863,1.4911701679229736
19,0.5825726985931396,1.0844067335128784,0.4842636287212372,1.6763544082641602
20,0.5836454629898071,1.080031394958496,0.5545727014541626,1.22976815700531
21,0.5878818035125732,1.0733184814453125,0.5475817918777466,1.2654789686203003
22,0.5883727073669434,1.0713022947311401,0.5516181588172913,1.2862578630447388
23,0.5913454294204712,1.065176010131836,0.36466363072395325,4.203717231750488
24,0.5924000144004822,1.0632320642471313,0.2575090825557709,7.230508327484131
25,0.5942000150680542,1.0572278499603271,0.473727285861969,2.0737175941467285
26,0.5974090695381165,1.0492461919784546,0.2899545431137085,6.016847610473633
27,0.5987545251846313,1.0477347373962402,0.23720909655094147,8.617222785949707
