epoch,accuracy,loss,val_accuracy,val_loss
0,0.19673636555671692,2.138383388519287,0.3148272633552551,1.795719861984253
1,0.32344546914100647,1.7905939817428589,0.4061363637447357,1.6182829141616821
2,0.38348183035850525,1.632591962814331,0.43842726945877075,1.4890773296356201
3,0.4095636308193207,1.5597838163375854,0.4520454406738281,1.4352043867111206
4,0.420163631439209,1.525060772895813,0.4637181758880615,1.4080994129180908
5,0.4298636317253113,1.4981271028518677,0.47734546661376953,1.3881731033325195
6,0.4386909008026123,1.4714570045471191,0.4803636372089386,1.3625777959823608
7,0.44730907678604126,1.447831392288208,0.4804363548755646,1.368649959564209
8,0.4520818293094635,1.4315476417541504,0.48865455389022827,1.3406347036361694
9,0.4544999897480011,1.4184634685516357,0.47098180651664734,1.3747354745864868
10,0.46061816811561584,1.4050544500350952,0.48782727122306824,1.3367271423339844
11,0.46349090337753296,1.3980520963668823,0.49461817741394043,1.311781644821167
12,0.4663636386394501,1.3882702589035034,0.5004181861877441,1.3027875423431396
13,0.46752727031707764,1.3832124471664429,0.49519091844558716,1.3064483404159546
14,0.4715636372566223,1.3736324310302734,0.5027545690536499,1.2971470355987549
15,0.4708727300167084,1.370083212852478,0.4987727403640747,1.308358073234558
16,0.4753091037273407,1.3629156351089478,0.4976818263530731,1.303267240524292
17,0.4785272777080536,1.3564996719360352,0.49811819195747375,1.2969136238098145
18,0.47754544019699097,1.3528393507003784,0.49372726678848267,1.321736216545105
19,0.4803999960422516,1.3486571311950684,0.49422726035118103,1.312275767326355
20,0.4819090962409973,1.3432579040527344,0.506318211555481,1.275633692741394
21,0.48330000042915344,1.3414876461029053,0.5075181722640991,1.2724403142929077
22,0.48566362261772156,1.3366835117340088,0.5058454275131226,1.2804185152053833
23,0.48540908098220825,1.3351343870162964,0.5081727504730225,1.2755573987960815
24,0.48816365003585815,1.3306180238723755,0.5101909041404724,1.2766588926315308
25,0.48976364731788635,1.3270847797393799,0.5065727233886719,1.270469069480896
26,0.4891636371612549,1.3220373392105103,0.5093272924423218,1.265687346458435
27,0.4912727177143097,1.3189572095870972,0.5077636241912842,1.2665082216262817
28,0.4918999969959259,1.3177659511566162,0.5095727443695068,1.2668230533599854
29,0.49391818046569824,1.3158940076828003,0.5130636096000671,1.2648855447769165
30,0.49592727422714233,1.311062216758728,0.5174636244773865,1.26219642162323
31,0.4985545575618744,1.3069734573364258,0.5139999985694885,1.2692949771881104
32,0.4962545335292816,1.3066767454147339,0.5166454315185547,1.260188341140747
33,0.5008727312088013,1.3009790182113647,0.52069091796875,1.2596180438995361
34,0.50367271900177,1.2959527969360352,0.5234000086784363,1.262643575668335
35,0.5031181573867798,1.2939728498458862,0.5227817893028259,1.2519243955612183
36,0.5045818090438843,1.294198751449585,0.5201454758644104,1.256235957145691
37,0.5063454508781433,1.288621187210083,0.517372727394104,1.2657712697982788
38,0.5070909261703491,1.28868567943573,0.5164727568626404,1.2712806463241577
39,0.5074999928474426,1.282431721687317,0.5271090865135193,1.250213623046875
40,0.5101818442344666,1.278939962387085,0.518854558467865,1.2637076377868652
41,0.509009063243866,1.2806967496871948,0.5218545198440552,1.2496031522750854
42,0.5109545588493347,1.2725343704223633,0.5259636640548706,1.242529273033142
43,0.5125272870063782,1.2688225507736206,0.5231999754905701,1.242862343788147
44,0.5144272446632385,1.268680453300476,0.5291454792022705,1.246099591255188
45,0.5145454406738281,1.2657076120376587,0.522490918636322,1.2457784414291382
46,0.5138636231422424,1.2674293518066406,0.5234545469284058,1.2484208345413208
47,0.5164090991020203,1.2648224830627441,0.524154543876648,1.246117353439331
48,0.5166272521018982,1.262872576713562,0.5243818163871765,1.243021011352539
49,0.5195090770721436,1.2593607902526855,0.5288272500038147,1.244868278503418
50,0.5205272436141968,1.2554491758346558,0.5250090956687927,1.2426410913467407
51,0.5213363766670227,1.25265371799469,0.5296182036399841,1.2367182970046997
52,0.5204363465309143,1.2545006275177002,0.527472734451294,1.2399812936782837
53,0.5236272811889648,1.2499027252197266,0.5336272716522217,1.2303494215011597
54,0.5251272916793823,1.2461580038070679,0.5255363583564758,1.2413036823272705
55,0.5255727171897888,1.2461254596710205,0.5303363800048828,1.2306487560272217
56,0.5250727534294128,1.2469059228897095,0.5289999842643738,1.2315306663513184
57,0.5275181531906128,1.2406539916992188,0.5283363461494446,1.243005633354187
58,0.5288000106811523,1.2365567684173584,0.5261818170547485,1.243333101272583
59,0.5299909114837646,1.2345352172851562,0.5231545567512512,1.2566211223602295
60,0.527400016784668,1.235755443572998,0.5310999751091003,1.2353848218917847
61,0.5292636156082153,1.2354196310043335,0.5285999774932861,1.2396340370178223
62,0.5294181704521179,1.2363260984420776,0.5279545187950134,1.2431937456130981
63,0.5325000286102295,1.2325235605239868,0.52069091796875,1.2576137781143188
64,0.5299181938171387,1.2299022674560547,0.5312818288803101,1.234600305557251
65,0.5321545600891113,1.2279759645462036,0.5275818109512329,1.243861198425293
66,0.5344545245170593,1.2253261804580688,0.5264727473258972,1.2418891191482544
67,0.5352091193199158,1.2235957384109497,0.524754524230957,1.2475485801696777
68,0.5347545742988586,1.221864938735962,0.528109073638916,1.2486605644226074
