epoch,accuracy,loss,val_accuracy,val_loss
0,0.5089091062545776,1.3091018199920654,0.20217272639274597,2.926140069961548
1,0.5600545406341553,1.1723355054855347,0.18805454671382904,3.109808921813965
2,0.5785545706748962,1.1352283954620361,0.18474546074867249,4.210480213165283
3,0.5932727456092834,1.1093196868896484,0.17895454168319702,4.3283257484436035
4,0.6075090765953064,1.0806134939193726,0.18131817877292633,3.981377363204956
5,0.6165727376937866,1.0607680082321167,0.1751818209886551,4.61139440536499
6,0.6260636448860168,1.0383586883544922,0.17316363751888275,4.608780384063721
7,0.6348454356193542,1.0159955024719238,0.15639999508857727,5.162144660949707
8,0.6437545418739319,0.99285489320755,0.1754545420408249,4.796154975891113
9,0.6531181931495667,0.9669095277786255,0.17749999463558197,5.315718650817871
10,0.6651454567909241,0.9333812594413757,0.17548181116580963,5.051290512084961
11,0.6742272973060608,0.9034977555274963,0.18230000138282776,4.438526630401611
12,0.689372718334198,0.8635995984077454,0.16233636438846588,5.6122636795043945
13,0.7043727040290833,0.8219730257987976,0.17311818897724152,6.076135158538818
14,0.7195909023284912,0.7755535244941711,0.16215454041957855,6.1803975105285645
15,0.7378090620040894,0.7183701992034912,0.14194545149803162,6.740201473236084
