-20,0.09252005222906175
-18,0.09864568081991215
-16,0.10055466094113437
-14,0.11883691529709228
-12,0.14965986394557823
-10,0.24167739562258597
-8,0.33077345035655514
-6,0.44742887435942746
-4,0.5438817805009911
-2,0.6552901023890785
0,0.7504971976134515
2,0.7916743755781683
4,0.7943338712569482
6,0.8220555961960497
8,0.7909656181419166
10,0.8135374400590188
12,0.8107862720174324
14,0.8026410998552822
16,0.8071103008204193
18,0.819068255687974
