epoch,accuracy,loss,val_accuracy,val_loss
0,0.5177181959152222,1.2878425121307373,0.20584546029567719,4.747053146362305
1,0.5653727054595947,1.1532362699508667,0.23151817917823792,4.867265224456787
2,0.5908272862434387,1.1110697984695435,0.26595455408096313,4.622615337371826
3,0.6034818291664124,1.0872728824615479,0.22151818871498108,4.33369779586792
4,0.6156181693077087,1.0612788200378418,0.23767273128032684,4.8944091796875
5,0.6242091059684753,1.0402604341506958,0.22133636474609375,3.907136917114258
6,0.6326545476913452,1.017470121383667,0.23154544830322266,4.882624626159668
7,0.6426454782485962,0.9952707886695862,0.20735454559326172,4.393977642059326
8,0.6512908935546875,0.9719703793525696,0.22117272019386292,4.499938488006592
9,0.6623363494873047,0.9421795010566711,0.20630000531673431,5.154087066650391
10,0.6763636469841003,0.9044522643089294,0.22291818261146545,5.155932426452637
11,0.6875818371772766,0.8704122304916382,0.1937636435031891,6.072218418121338
12,0.7052363753318787,0.8216227889060974,0.2124090939760208,5.600005626678467
13,0.721572756767273,0.7750009894371033,0.20819999277591705,5.784891128540039
14,0.7404363751411438,0.7181301712989807,0.19115453958511353,5.578512668609619
15,0.7610090970993042,0.6519882678985596,0.18089090287685394,6.302615165710449
16,0.7816363573074341,0.5916315913200378,0.20566363632678986,6.750720024108887
17,0.805190920829773,0.5201758742332458,0.19460909068584442,6.3454694747924805
18,0.8273181915283203,0.45490163564682007,0.1837545484304428,6.523715496063232
19,0.8493363857269287,0.3936766982078552,0.18071818351745605,6.707794666290283
20,0.8693272471427917,0.3390299379825592,0.19563636183738708,7.587340831756592
