epoch,accuracy,loss,val_accuracy,val_loss
0,0.4876454472541809,1.326893925666809,0.28029999136924744,4.383969783782959
1,0.5484636425971985,1.1815667152404785,0.3181181848049164,3.3642656803131104
2,0.5643908977508545,1.1504077911376953,0.366172730922699,3.06420636177063
3,0.5879181623458862,1.108542799949646,0.3477727174758911,2.8520827293395996
4,0.6054182052612305,1.0776430368423462,0.3760363757610321,3.036673069000244
5,0.6163908839225769,1.0534063577651978,0.35848182439804077,3.5684473514556885
6,0.6298182010650635,1.022600769996643,0.3716272711753845,3.533275842666626
7,0.6413636207580566,0.99092036485672,0.3902454674243927,3.7302093505859375
8,0.6527454257011414,0.9607484340667725,0.39738181233406067,3.2620747089385986
9,0.6661909222602844,0.9264631867408752,0.3953000009059906,3.2201955318450928
10,0.6816818118095398,0.8848668932914734,0.375900000333786,3.616224765777588
11,0.6991272568702698,0.8388452529907227,0.3553272783756256,4.144986629486084
12,0.7172454595565796,0.7857347726821899,0.36716362833976746,3.9594454765319824
13,0.7369636297225952,0.7287477254867554,0.3357636332511902,4.318286418914795
14,0.7605363726615906,0.6603298187255859,0.35429999232292175,4.343216419219971
15,0.7838636636734009,0.592660129070282,0.3364727199077606,4.999530792236328
16,0.8095545172691345,0.5152825117111206,0.3456818163394928,4.9308271408081055
17,0.833081841468811,0.448795348405838,0.35482728481292725,4.879324913024902
18,0.8540818095207214,0.38519755005836487,0.3483000099658966,5.064085006713867
