epoch,accuracy,loss,val_accuracy,val_loss
0,0.5121726989746094,1.302423119544983,0.1983545422554016,4.4016618728637695
1,0.5638999938964844,1.1646578311920166,0.19470000267028809,3.4495327472686768
2,0.5800272822380066,1.1314177513122559,0.17892727255821228,4.1503005027771
3,0.5919908881187439,1.1093484163284302,0.16513636708259583,3.7861156463623047
4,0.6050000190734863,1.0834606885910034,0.18928182125091553,3.5181398391723633
5,0.6153454780578613,1.0627530813217163,0.18269090354442596,3.792536973953247
6,0.6260454654693604,1.0360180139541626,0.17290909588336945,4.030905246734619
7,0.6350091099739075,1.013476014137268,0.16316363215446472,4.008805274963379
8,0.6443818211555481,0.9869908094406128,0.1463363617658615,4.886849403381348
9,0.6572363376617432,0.9553349614143372,0.12975454330444336,5.14385461807251
10,0.6702091097831726,0.9181858897209167,0.1294727325439453,5.633174896240234
11,0.6832090616226196,0.8796499967575073,0.13859090209007263,5.7753705978393555
12,0.6989908814430237,0.8336732983589172,0.13940909504890442,5.701938152313232
13,0.7148000001907349,0.7832241058349609,0.15799090266227722,5.47111177444458
14,0.7347363829612732,0.7252122759819031,0.15257272124290466,5.8860907554626465
15,0.7555545568466187,0.6644518971443176,0.166145458817482,5.295320987701416
16,0.7755181789398193,0.6014835238456726,0.15427272021770477,6.152476787567139
